Date,Age Group,Sex,Sinovac 1st dose,Sinovac 2nd dose,Sinovac 3rd dose,BioNTech 1st dose,BioNTech 2nd dose,BioNTech 3rd dose
25/7/2021,40-49,F,850,1093,2,2425,2532,0
25/7/2021,40-49,M,524,909,1,1294,1784,0
25/7/2021,50-59,F,924,1169,2,1723,1915,0
25/7/2021,50-59,M,822,1197,1,1104,1512,0
25/7/2021,60-69,F,521,514,0,805,845,0
25/7/2021,60-69,M,633,685,1,681,906,0
25/7/2021,70-79,F,158,111,0,204,208,0
25/7/2021,70-79,M,120,116,0,156,194,0
25/7/2021,80 and above,F,33,24,0,42,46,0
25/7/2021,80 and above,M,31,15,0,34,41,0
26/7/2021,0-19,F,55,86,0,1656,1456,0
26/7/2021,0-19,M,54,53,0,1583,1424,0
26/7/2021,20-29,F,319,376,0,2526,1998,0
26/7/2021,20-29,M,251,394,0,2079,2067,0
26/7/2021,30-39,F,678,873,0,2418,2237,0
26/7/2021,30-39,M,368,570,0,1936,2167,0
26/7/2021,40-49,F,1398,1605,0,2215,2085,0
26/7/2021,40-49,M,695,944,0,1445,1756,0
26/7/2021,50-59,F,1997,2083,0,1936,2047,0
26/7/2021,50-59,M,1174,1511,0,1253,1556,0
26/7/2021,60-69,F,1534,1256,0,1120,1143,0
26/7/2021,60-69,M,1268,1182,0,893,1130,0
26/7/2021,70-79,F,622,388,0,283,330,0
26/7/2021,70-79,M,531,392,0,282,392,0
26/7/2021,80 and above,F,160,71,0,56,55,0
26/7/2021,80 and above,M,130,69,0,55,51,0
27/7/2021,0-19,F,41,57,0,1936,1333,0
27/7/2021,0-19,M,59,66,0,1868,1426,0
27/7/2021,20-29,F,275,296,0,2624,1600,0
27/7/2021,20-29,M,227,303,0,2259,1623,0
27/7/2021,30-39,F,679,840,0,2701,1847,0
27/7/2021,30-39,M,447,579,0,2080,1689,0
